N,P,K,temperature,humidity,ph,rainfall,crop
131.1,48.2,108.0,27.4,92.0,6.56,1755.1,banana
148.5,68.0,86.8,33.7,59.0,6.85,1072.1,cotton
28.5,40.3,29.7,27.2,61.3,7.31,797.9,mungbean
73.6,53.0,101.1,26.2,74.1,6.6,2121.8,banana
74.1,50.2,68.3,27.2,62.7,6.01,1492.9,orange
49.9,29.8,67.2,33.2,51.1,6.63,858.5,grapes
34.4,49.2,30.7,21.9,44.1,6.53,652.4,lentil
96.7,44.1,49.0,15.7,61.0,6.55,724.5,wheat
27.6,16.1,29.4,38.2,42.6,7.31,376.0,mothbeans
40.9,41.7,47.6,26.9,68.3,7.33,1008.2,mungbean
23.8,38.0,42.8,22.7,54.9,6.97,710.4,chickpea
74.1,42.1,88.9,21.8,82.6,5.34,1831.2,coffee
42.6,44.8,42.1,27.4,73.1,7.18,1308.4,blackgram
88.9,42.1,47.9,31.3,63.9,6.5,1065.4,maize
115.8,65.1,43.9,35.9,84.0,6.21,2477.3,jute
88.0,56.3,60.0,29.6,72.9,5.72,2724.7,rice
131.3,47.1,72.3,29.5,80.6,6.72,2778.4,jute
67.6,65.9,115.0,20.9,63.4,6.69,703.3,muskmelon
83.1,63.8,88.2,26.1,61.9,6.3,844.3,watermelon
72.9,35.3,105.9,27.6,91.5,6.51,2268.0,coconut
33.0,40.1,32.9,12.6,63.4,6.68,735.9,lentil
54.9,27.3,52.3,36.5,70.5,6.52,2140.0,mango
72.5,55.8,63.6,25.6,59.6,5.74,1708.9,orange
76.3,39.3,39.6,22.3,66.6,6.7,914.6,wheat
65.4,47.1,81.5,31.7,79.4,6.66,2417.8,coconut
26.1,41.8,34.4,24.0,70.0,6.94,891.9,mungbean
54.0,42.5,33.3,16.4,64.4,7.25,1186.4,wheat
92.3,75.1,61.8,25.4,84.7,6.09,2913.6,rice
23.9,37.6,29.9,21.8,47.0,7.41,789.6,lentil
83.7,50.4,45.3,25.9,67.9,7.27,923.7,maize
104.6,54.9,38.7,18.4,67.4,6.66,745.5,wheat
71.9,56.2,56.8,26.4,71.5,6.27,1600.2,orange
29.1,42.8,30.2,22.5,50.3,7.34,760.4,chickpea
91.5,43.1,106.1,26.2,77.6,6.5,1651.4,papaya
52.6,41.6,68.5,16.4,77.1,6.25,1821.6,apple
70.6,53.6,92.8,29.5,61.2,7.03,750.5,watermelon
99.7,55.8,79.6,31.6,58.5,7.34,1132.6,cotton
74.3,33.4,65.8,36.6,57.9,6.32,2007.0,mango
88.2,35.4,35.5,20.2,76.7,6.72,868.4,wheat
75.8,48.4,92.5,30.1,62.8,6.26,682.3,watermelon
132.4,52.7,53.8,24.7,81.1,5.56,3433.2,rice
32.8,32.0,32.6,32.3,69.0,6.6,830.4,mungbean
33.8,40.4,34.7,28.0,69.8,5.44,1480.3,pigeonpeas
43.1,47.5,112.5,30.3,79.2,6.19,1620.0,coconut
65.0,59.2,92.4,27.6,58.2,6.6,533.0,muskmelon
17.7,24.7,32.7,30.4,38.2,6.48,509.6,mothbeans
63.2,27.4,78.2,29.8,57.5,6.6,1212.5,grapes
90.5,49.1,44.3,18.9,60.7,7.19,1139.8,wheat
78.7,49.5,56.8,23.1,60.2,6.48,912.1,maize
105.4,40.7,98.8,25.5,81.4,6.85,1987.3,papaya
118.7,57.8,79.4,31.9,71.8,6.55,2055.2,papaya
20.7,46.2,23.8,22.7,55.9,7.45,670.2,chickpea
98.9,50.1,42.4,27.7,80.4,6.17,2818.7,rice
61.5,51.7,93.0,26.2,58.6,6.7,674.6,watermelon
50.7,47.2,104.0,29.7,55.0,6.5,1131.5,grapes
80.8,47.4,38.8,22.1,68.5,6.54,1131.3,wheat
118.9,58.0,104.5,26.7,73.5,6.66,1909.5,papaya
113.8,63.4,62.5,31.7,88.9,6.57,2259.1,jute
28.8,29.4,29.4,27.0,41.3,7.24,527.1,mothbeans
42.6,52.2,25.9,22.0,51.3,6.18,800.0,chickpea
26.3,46.8,26.2,32.6,60.8,6.89,834.5,mungbean
68.9,31.0,91.5,32.4,87.3,6.98,2159.7,coconut
127.8,53.4,74.9,29.6,62.0,7.19,770.4,cotton
99.2,37.3,91.6,29.8,81.3,6.83,2170.1,banana
110.4,58.5,92.1,29.4,70.5,6.49,1942.1,papaya
71.8,61.5,101.8,26.6,68.0,6.74,671.9,watermelon
105.6,49.4,69.2,31.8,82.8,6.38,3104.1,rice
75.9,61.6,91.4,29.9,64.5,6.62,823.1,muskmelon
115.8,38.3,45.4,22.8,72.6,6.92,910.4,maize
81.2,44.9,54.2,22.6,84.6,6.22,2481.1,rice
58.9,23.9,107.1,30.1,86.7,6.05,3185.5,coconut
91.5,32.8,105.1,28.1,80.9,6.04,2008.3,coffee
111.0,55.0,103.9,31.4,80.5,6.33,1603.9,papaya
77.5,36.4,99.4,32.2,56.5,6.66,688.7,grapes
80.4,52.6,93.2,27.5,54.9,6.47,1142.5,cotton
16.5,33.9,31.9,30.3,51.3,7.34,625.3,mothbeans
91.4,66.9,99.2,24.1,81.4,6.61,2220.3,papaya
140.5,43.7,67.3,27.4,94.6,5.86,2905.4,rice
96.9,47.0,80.0,27.9,54.4,6.5,1202.1,cotton
72.5,38.0,90.5,29.6,56.7,7.23,1190.0,grapes
66.7,41.8,68.6,16.8,61.2,6.48,1844.4,apple
36.2,38.2,36.2,23.5,46.2,6.35,1219.0,pigeonpeas
26.5,44.0,37.3,23.1,43.2,7.18,723.1,chickpea
23.5,42.7,33.0,32.1,71.4,6.31,979.7,mungbean
50.5,27.7,120.6,27.8,88.5,6.6,2586.9,coconut
25.4,37.2,35.6,27.4,62.4,6.49,648.0,pigeonpeas
76.4,44.9,78.9,22.9,58.3,6.35,1324.1,pomegranate
108.4,54.5,88.4,29.2,66.1,6.82,817.2,muskmelon
108.2,49.0,50.6,24.1,84.0,6.89,1145.6,maize
100.1,52.5,100.8,29.5,81.0,6.28,1715.4,papaya
111.7,43.3,72.2,23.8,89.0,6.13,2537.9,rice
65.6,31.7,57.7,35.6,65.9,6.73,1578.4,mango
88.9,49.4,60.5,24.0,75.5,6.59,1209.3,maize
66.6,43.6,119.6,30.2,86.0,6.05,3018.2,coconut
68.9,30.8,75.8,25.5,66.3,7.12,732.7,grapes
107.7,46.7,60.6,25.5,82.6,6.21,946.0,maize
67.2,31.3,58.6,35.0,58.0,6.13,1356.1,mango
81.3,43.4,132.0,21.4,77.3,5.05,2687.1,coffee
101.3,53.5,35.0,17.9,65.5,6.6,1089.7,wheat
101.4,51.9,58.3,18.3,61.1,6.39,1021.7,maize
105.2,52.4,38.8,19.5,62.6,7.31,1102.3,wheat
52.3,34.8,126.1,31.9,82.6,6.31,2616.8,coconut
90.0,56.5,73.5,21.5,67.7,6.24,2092.8,orange
66.3,41.2,75.5,34.0,62.6,6.2,516.4,muskmelon
70.5,52.9,87.0,21.0,81.3,5.56,2606.2,coffee
31.7,45.3,31.5,24.2,57.5,6.93,766.7,chickpea
136.8,54.1,45.1,33.0,87.6,6.07,2855.2,jute
90.1,65.3,52.6,32.9,85.9,6.32,2561.9,rice
48.7,51.7,50.5,26.3,62.9,6.77,1411.7,orange
64.5,39.8,61.6,9.5,67.4,6.15,1669.1,apple
87.2,43.6,39.9,18.0,62.1,7.11,905.9,wheat
103.7,46.2,32.7,16.2,64.1,6.7,836.6,wheat
48.5,39.2,136.8,31.9,91.5,6.44,2563.7,coconut
33.9,33.0,24.7,28.6,37.7,6.56,491.7,mothbeans
27.1,46.5,34.8,26.4,55.4,6.87,863.3,pigeonpeas
71.6,37.1,37.1,25.8,56.9,5.88,1066.5,wheat
121.0,52.8,58.6,28.4,59.0,6.72,1058.3,maize
43.5,43.7,71.8,25.8,57.8,6.52,666.0,grapes
129.1,61.6,68.5,32.6,87.9,6.3,2656.1,jute
84.6,37.6,57.7,24.5,64.0,6.25,810.9,maize
50.9,39.2,91.9,27.2,67.0,6.11,2151.7,orange
108.7,62.7,46.3,22.9,72.9,6.19,1110.1,maize
124.6,57.3,49.0,29.1,81.3,6.05,2778.3,rice
111.7,50.4,57.3,30.5,91.5,6.85,2174.2,jute
71.1,50.5,76.3,20.8,70.1,6.16,2214.7,orange
26.7,32.1,24.0,30.4,40.2,7.11,391.3,mothbeans
33.6,30.2,32.8,22.5,45.7,6.92,752.4,lentil
126.9,55.3,89.3,33.5,55.0,6.89,938.6,cotton
24.2,49.4,42.5,24.2,67.3,6.52,715.4,mungbean
40.9,57.3,25.7,33.4,74.6,5.99,1206.8,blackgram
20.7,32.8,37.7,17.1,53.6,6.39,765.9,lentil
46.8,36.4,50.6,33.3,53.0,6.21,1653.9,mango
71.8,59.8,111.5,22.7,60.5,6.54,827.9,watermelon
76.4,48.3,105.8,15.2,73.6,5.12,2664.0,coffee
118.8,53.1,44.4,30.4,85.7,6.58,2377.0,rice
60.9,24.5,58.7,32.0,64.0,6.31,1946.6,mango
124.7,57.7,56.9,25.8,89.1,6.18,2827.4,rice
62.9,38.6,75.4,22.5,58.4,5.83,1425.5,apple
106.7,55.2,101.3,26.4,63.6,6.3,648.0,cotton
132.5,72.1,81.9,27.4,73.9,6.48,1989.0,papaya
109.9,47.8,107.3,27.7,92.9,6.4,2324.9,banana
99.5,45.5,22.7,13.8,63.6,6.76,1170.6,wheat
53.3,60.9,30.1,20.4,60.0,6.3,1126.4,kidneybeans
59.1,52.1,53.9,28.9,69.3,6.68,1301.9,orange
138.4,56.4,127.7,27.2,77.4,6.7,2103.6,banana
138.3,53.4,63.3,30.3,80.7,6.58,2811.7,jute
122.3,70.6,46.8,22.8,67.6,6.53,1044.3,maize
61.5,34.9,54.5,28.5,55.6,6.45,1628.3,mango
34.4,49.0,27.5,22.4,46.8,6.99,945.3,pigeonpeas
59.5,26.4,61.0,29.7,50.1,6.62,1558.3,mango
19.8,33.9,23.7,32.6,46.3,7.84,450.8,mothbeans
59.9,33.8,49.1,31.9,57.4,6.44,1643.3,mango
29.2,44.9,25.3,26.0,62.6,6.82,1146.1,pigeonpeas
23.8,59.0,39.7,21.6,62.9,6.97,1138.7,kidneybeans
50.2,48.2,68.4,17.2,76.9,6.28,1182.1,apple
77.0,60.2,92.3,30.1,69.4,6.59,2508.0,orange
32.3,45.8,33.3,20.8,53.5,7.51,935.6,chickpea
102.9,47.9,106.7,28.8,69.5,6.82,1920.1,banana
101.5,50.3,35.1,18.3,71.7,6.92,812.5,wheat
72.4,40.4,61.6,27.3,57.1,6.05,965.7,pomegranate
70.3,62.3,77.7,25.1,64.5,6.16,1973.0,orange
81.2,57.2,77.8,28.6,69.5,6.34,515.0,muskmelon
86.4,26.0,100.9,29.5,93.3,6.05,2694.4,coconut
60.7,38.4,95.2,24.1,50.4,6.7,1016.2,grapes
68.5,45.1,54.0,29.4,72.0,6.22,1575.4,orange
50.6,50.8,112.5,21.1,71.7,5.34,2216.7,coffee
27.4,44.2,38.8,15.1,63.1,6.87,770.6,lentil
70.8,57.8,109.2,28.5,64.3,6.58,792.3,watermelon
128.9,54.0,83.9,34.5,61.8,7.7,864.2,cotton
135.5,41.5,92.5,30.6,74.4,6.61,1388.8,papaya
79.3,46.4,93.4,22.1,75.4,5.21,2715.5,coffee
50.8,54.2,41.1,30.7,72.5,6.15,989.3,blackgram
111.3,49.9,91.1,28.3,72.3,6.9,1270.0,cotton
102.0,37.4,39.3,16.8,57.6,6.63,900.7,wheat
128.6,54.1,126.9,29.4,78.5,6.45,1812.0,banana
31.2,29.3,38.2,17.9,51.7,5.88,647.8,chickpea
85.5,53.9,97.2,21.1,80.0,5.44,3148.7,coffee
98.6,57.1,92.7,29.4,55.3,6.48,625.9,muskmelon
106.5,64.3,88.1,30.2,73.7,6.59,1840.9,papaya
103.1,43.1,91.0,26.4,78.3,6.72,2246.8,papaya
58.2,33.4,118.4,32.5,82.9,6.17,2494.4,coconut
60.0,38.2,67.8,27.6,66.3,6.09,1185.3,grapes
29.5,44.4,49.3,25.2,60.9,6.56,826.6,mungbean
108.6,44.6,80.7,35.5,84.0,6.75,2556.9,jute
112.3,45.0,104.3,23.2,85.6,6.49,2018.3,banana
89.0,29.5,108.0,23.6,57.2,6.77,1124.1,grapes
73.3,47.8,73.6,21.8,70.6,6.36,1441.4,orange
42.3,30.2,104.2,32.5,92.1,6.89,2903.6,coconut
85.5,50.2,90.1,23.1,71.3,6.73,568.6,watermelon
106.2,51.3,102.6,28.2,84.3,7.01,1669.8,banana
26.6,48.3,32.1,30.8,67.9,5.91,1226.9,blackgram
43.6,72.9,34.3,15.3,63.4,7.04,1260.5,kidneybeans
108.7,76.6,72.5,29.9,78.0,6.18,3248.7,rice
83.0,41.1,35.3,14.1,57.6,6.16,944.8,wheat
87.4,58.7,65.7,25.1,63.1,6.37,1609.5,orange
24.5,50.4,32.0,19.1,54.0,6.66,795.6,chickpea
109.9,63.1,78.0,28.3,62.3,6.73,1265.7,cotton
118.7,64.0,66.8,28.8,78.8,6.02,2688.1,rice
56.4,57.7,99.5,26.9,61.6,6.69,658.4,watermelon
105.4,56.2,85.1,26.6,62.0,7.1,1010.4,cotton
58.5,32.0,80.6,34.9,58.2,6.59,1142.6,grapes
92.6,52.6,85.1,27.7,71.8,7.15,1188.0,papaya
36.2,57.0,34.8,19.8,52.3,7.63,784.1,chickpea
112.7,57.2,126.6,31.2,73.6,6.65,2198.7,banana
38.4,38.5,44.2,12.1,51.0,6.35,418.0,lentil
41.1,40.4,28.5,32.2,55.9,7.15,853.2,mungbean
29.9,50.8,33.4,28.4,78.8,6.02,918.0,pigeonpeas
59.5,36.4,72.4,26.6,38.0,7.68,1298.4,pomegranate
124.6,64.1,70.2,31.8,55.9,7.08,1071.8,cotton
105.2,46.6,60.2,30.4,63.6,7.23,1029.3,maize
62.2,36.3,67.0,32.5,67.7,6.1,2181.2,mango
124.3,63.2,86.4,32.1,55.0,7.04,1263.1,cotton
28.8,38.4,32.6,32.3,56.9,6.9,919.7,pigeonpeas
67.3,34.1,48.4,31.8,45.8,6.9,2006.4,mango
89.0,50.8,42.0,14.5,56.6,7.43,1131.9,wheat
83.9,60.5,90.0,19.6,69.6,5.72,2126.1,coffee
15.3,42.3,32.9,32.9,57.8,6.12,1176.1,pigeonpeas
30.9,59.5,18.0,32.7,72.7,6.57,1708.1,pigeonpeas
62.1,50.5,68.6,31.4,69.0,5.69,1583.4,orange
63.2,35.1,56.8,30.5,57.5,6.42,1081.6,mango
97.6,43.6,56.4,26.7,86.5,5.52,2465.2,rice
28.4,43.5,36.4,15.1,50.4,6.21,657.0,lentil
63.9,65.1,96.3,29.0,68.8,6.24,622.3,muskmelon
56.0,22.8,62.7,17.0,70.9,7.14,1297.5,apple
24.0,48.0,39.3,17.2,54.2,6.58,324.1,lentil
67.5,44.9,44.3,29.3,68.5,6.33,1124.5,pomegranate
106.7,48.7,100.3,29.1,78.2,6.99,2755.6,papaya
26.4,34.4,33.1,12.5,39.8,6.73,524.6,lentil
125.0,52.0,86.9,35.4,67.8,7.78,1133.8,cotton
116.3,71.5,97.1,26.5,77.9,6.34,1690.2,banana
20.1,14.8,23.3,30.6,36.5,6.86,671.5,mothbeans
72.9,43.1,62.8,27.3,69.5,5.97,1872.7,orange
34.1,37.6,31.3,34.9,67.3,6.96,1021.4,blackgram
36.9,64.6,48.4,16.2,61.5,6.42,1159.6,kidneybeans
54.0,41.7,29.6,18.3,74.8,6.53,982.5,wheat
107.1,60.4,110.4,25.5,71.2,6.58,2519.0,papaya
149.7,65.0,75.6,28.1,86.6,6.37,2709.2,jute
102.2,51.3,85.9,32.4,77.7,6.83,1843.7,papaya
55.2,40.7,76.1,9.5,65.4,6.31,1773.3,apple
75.5,58.6,81.8,33.7,56.7,6.11,727.3,muskmelon
113.1,53.6,130.5,30.3,86.4,6.91,2371.2,banana
37.3,48.0,41.1,14.2,49.8,6.24,623.6,chickpea
41.5,62.1,50.0,20.9,66.0,6.31,1024.0,kidneybeans
19.0,34.5,23.3,25.6,49.4,7.3,401.0,mothbeans
37.0,47.4,23.4,14.2,43.3,7.73,688.4,chickpea
101.5,45.8,93.0,35.8,66.7,7.17,965.4,cotton
109.1,48.2,97.3,34.2,49.5,6.69,1026.1,cotton
88.2,59.4,42.5,23.2,73.3,5.68,1079.7,maize
30.2,45.1,18.0,22.9,55.0,6.13,1210.7,pigeonpeas
33.7,68.4,33.2,24.8,65.6,6.75,1170.4,kidneybeans
114.1,55.6,78.7,32.8,82.9,6.43,2424.1,jute
138.9,56.2,78.0,27.0,52.4,7.16,1502.8,cotton
26.9,38.3,39.7,11.4,52.1,7.16,536.5,lentil
21.1,31.4,40.7,13.6,61.6,6.79,714.2,lentil
91.7,51.4,84.2,33.6,80.9,6.39,1731.7,papaya
27.6,69.0,35.8,18.1,61.4,6.66,1084.9,kidneybeans
75.5,42.9,100.0,27.5,62.5,6.8,1010.2,grapes
107.6,49.4,51.9,22.7,61.9,6.68,1348.9,maize
27.5,43.0,34.1,26.3,69.1,6.88,1141.4,blackgram
60.4,30.7,41.2,36.8,53.1,6.16,1599.4,mango
29.0,63.3,42.7,21.4,66.4,6.46,1344.1,kidneybeans
74.8,47.3,112.8,31.9,78.9,6.64,2109.4,banana
61.3,53.0,74.0,27.7,78.8,6.31,1520.9,orange
90.8,53.5,87.6,26.8,80.5,6.18,2411.9,banana
73.9,53.1,70.8,21.4,64.1,6.15,1762.3,apple
75.0,36.7,88.7,22.5,64.6,5.88,865.9,grapes
77.0,48.9,91.3,25.8,61.9,6.98,822.8,watermelon
97.6,59.0,57.6,24.7,91.4,6.39,2548.1,rice
114.2,68.4,61.0,25.6,81.3,5.74,3145.6,rice
53.7,41.3,59.1,17.7,76.1,6.6,1612.4,apple
42.8,40.1,37.7,31.5,61.1,6.76,1106.5,blackgram
71.7,76.8,100.4,26.6,71.1,6.71,636.5,watermelon
143.4,68.8,65.7,32.3,80.9,5.91,2686.2,jute
51.2,37.5,91.6,37.5,62.6,7.28,631.8,grapes
27.6,19.1,19.9,28.6,41.2,6.32,720.2,mothbeans
9.0,29.2,19.8,30.7,30.1,7.13,539.1,mothbeans
105.8,54.8,112.8,29.2,81.6,7.05,1987.0,banana
28.0,33.4,38.6,23.1,58.7,6.87,712.8,chickpea
70.9,42.8,68.9,13.7,62.9,5.72,1678.8,apple
95.7,55.2,80.0,32.7,63.2,6.36,706.4,watermelon
73.5,31.0,63.9,18.0,55.9,6.23,1546.6,apple
94.7,50.0,99.6,23.6,80.3,5.2,3192.4,coffee
99.4,67.7,101.2,25.4,71.0,6.86,2272.1,papaya
115.2,47.0,84.3,30.0,60.9,6.67,1036.6,cotton
32.7,50.7,30.8,27.5,63.9,7.06,694.9,mungbean
22.7,19.7,28.9,31.4,39.8,6.49,380.4,mothbeans
105.9,47.6,35.1,28.0,79.6,6.51,1141.8,maize
78.8,37.5,72.1,26.2,51.0,6.15,986.5,grapes
36.8,39.1,43.1,31.3,63.4,7.12,935.9,mungbean
55.2,61.8,79.6,21.9,61.1,5.88,504.5,watermelon
72.1,35.5,84.0,24.2,52.8,6.45,871.0,grapes
93.9,53.8,137.8,29.1,77.5,6.24,2135.7,banana
24.1,29.7,19.7,30.7,41.8,7.31,711.0,mothbeans
76.3,52.5,114.4,28.5,61.7,7.11,378.0,muskmelon
85.2,50.0,62.2,29.1,89.0,6.35,2431.7,rice
116.2,57.5,50.1,29.1,84.1,6.0,2620.9,rice
79.2,55.0,71.6,30.0,62.8,7.46,1459.6,cotton
119.8,48.4,125.5,32.0,85.7,6.2,1443.9,banana
96.4,53.6,58.6,25.5,81.6,6.33,3185.1,rice
139.5,60.6,108.4,29.3,81.1,6.69,1644.2,banana
86.1,49.1,38.9,18.9,58.7,6.58,1399.2,wheat
29.7,40.7,30.5,20.8,49.6,6.64,786.1,lentil
41.6,48.3,40.5,18.6,62.5,6.84,1008.9,kidneybeans
92.7,55.3,38.5,19.4,54.9,6.02,941.9,wheat
101.0,50.9,122.8,28.6,81.3,7.15,2105.6,banana
107.5,46.7,103.5,30.6,78.2,6.27,1527.7,banana
111.9,61.4,66.3,30.8,86.6,7.09,2880.8,jute
26.1,27.0,22.0,28.9,37.3,6.98,528.1,mothbeans
60.7,46.6,70.5,36.1,63.7,6.78,972.6,grapes
35.6,55.6,39.4,30.6,67.3,6.62,808.1,mungbean
21.7,28.2,27.7,33.0,50.2,7.48,567.8,mothbeans
71.5,60.6,99.2,20.6,77.7,5.55,2308.7,coffee
47.8,35.0,72.9,33.4,52.0,6.35,1859.2,mango
74.5,52.7,24.0,13.4,64.1,6.78,679.5,wheat
109.1,51.2,58.2,27.5,53.5,7.14,1145.5,cotton
22.6,52.3,41.6,28.1,71.1,6.87,975.1,blackgram
30.4,44.1,31.2,17.0,51.2,6.42,592.3,lentil
64.7,33.0,62.5,32.2,66.1,7.07,1140.7,mango
83.3,60.5,85.9,21.9,67.5,6.88,1738.0,orange
68.3,23.3,61.1,34.4,61.6,6.0,1477.3,mango
65.2,46.1,104.8,23.5,73.7,5.31,2194.1,coffee
83.6,47.2,84.3,20.5,63.6,5.85,2388.5,coffee
101.8,50.3,87.2,27.2,65.5,6.81,739.5,watermelon
51.8,26.7,74.7,29.8,70.4,7.12,1859.0,mango
87.4,46.9,81.8,24.1,60.9,6.46,713.5,muskmelon
102.5,56.3,87.1,37.8,63.1,7.91,985.6,cotton
67.5,44.9,94.1,25.6,84.0,5.54,2831.6,coffee
30.3,34.6,38.0,28.8,72.8,7.05,760.6,mungbean
57.7,45.0,100.6,26.1,69.7,6.44,1047.0,grapes
23.8,20.0,18.8,30.5,37.4,7.81,568.0,mothbeans
23.7,31.8,38.1,20.9,75.4,6.22,964.3,mungbean
26.8,56.6,25.8,29.3,55.7,6.58,805.4,mungbean
125.8,60.6,57.2,34.9,84.0,6.5,2898.7,jute
33.2,63.4,53.9,20.2,61.5,6.82,1280.4,kidneybeans
20.5,45.7,33.1,27.0,73.5,6.05,729.7,mungbean
93.1,42.0,36.8,19.6,66.9,6.2,936.3,maize
75.1,57.4,70.4,29.3,85.9,6.03,3009.3,rice
66.3,34.8,129.3,29.3,89.4,6.18,2772.7,coconut
67.5,24.1,84.1,29.3,84.6,6.11,2853.8,coconut
82.9,52.9,69.9,24.5,63.7,6.39,1740.0,orange
30.9,37.7,43.4,35.8,63.2,5.39,1122.5,pigeonpeas
26.5,51.7,27.4,35.6,71.5,6.75,801.7,mungbean
22.9,55.1,45.5,25.0,77.7,7.0,988.2,mungbean
45.5,33.5,31.5,23.2,63.1,6.31,1224.8,pigeonpeas
35.5,68.5,43.9,21.3,63.8,6.38,1181.4,kidneybeans
58.3,38.0,88.4,17.1,52.1,6.08,1100.9,grapes
29.6,50.9,33.8,19.6,53.8,7.27,596.3,lentil
28.3,41.4,32.6,21.6,47.8,6.52,676.2,lentil
77.2,36.8,93.8,26.1,48.2,6.96,1043.8,grapes
47.8,53.1,102.8,20.9,48.6,6.74,1101.9,grapes
54.3,43.5,161.0,30.8,81.8,6.38,2460.5,coconut
23.8,41.3,32.6,16.5,62.6,6.86,637.0,lentil
112.4,52.2,50.4,28.3,63.4,6.27,1104.1,maize
83.5,48.2,60.7,28.7,75.4,6.95,1446.6,orange
43.4,32.4,23.3,19.4,57.1,6.82,997.6,pigeonpeas
18.0,59.6,49.6,18.6,68.3,6.48,1225.0,kidneybeans
23.7,25.3,47.1,19.1,43.9,7.12,491.9,lentil
106.2,57.7,64.7,24.5,82.7,5.96,3073.0,rice
35.5,47.9,30.2,30.7,68.9,6.38,939.6,pigeonpeas
21.2,50.3,33.0,21.3,68.2,6.52,493.0,lentil
27.8,42.7,31.6,16.1,42.8,6.86,790.4,lentil
59.5,51.3,78.4,20.9,73.0,5.62,2913.3,coffee
96.4,41.9,55.0,14.8,59.8,6.62,1250.0,wheat
26.9,49.2,26.7,30.6,70.6,6.46,1638.1,pigeonpeas
95.1,51.8,46.0,21.6,62.4,6.43,1370.3,wheat
110.4,52.1,103.7,27.0,81.4,6.57,1793.7,banana
65.6,65.6,84.1,31.5,62.3,6.62,543.3,muskmelon
76.5,50.0,30.9,15.3,61.4,6.62,875.2,wheat
103.8,57.9,115.4,26.4,73.2,6.04,1468.7,papaya
123.4,48.6,54.3,27.6,71.1,6.27,1068.3,maize
80.4,51.7,86.9,22.1,73.5,7.04,1410.1,orange
74.8,54.3,101.5,26.6,73.6,6.09,2313.2,coffee
36.0,35.9,74.6,11.8,64.2,6.36,1760.8,apple
73.7,31.1,77.7,36.4,56.4,6.87,1061.9,grapes
69.2,40.3,123.6,32.0,90.3,6.54,2005.3,coconut
79.3,31.9,82.9,36.8,87.2,6.89,2568.4,coconut
44.7,20.1,62.3,26.2,63.7,6.61,1698.6,mango
62.6,43.2,113.3,21.9,71.5,5.45,2362.5,coffee
94.4,57.1,78.6,26.3,74.6,6.63,2346.4,papaya
106.2,46.3,108.9,25.2,72.6,6.5,1699.4,papaya
41.0,34.0,28.0,22.2,60.4,6.88,1156.0,pigeonpeas
24.3,33.1,23.2,27.7,31.9,7.45,424.0,mothbeans
61.8,46.8,114.6,31.2,82.5,6.86,2786.0,coconut
117.3,56.9,88.1,28.8,60.3,7.27,1042.9,cotton
79.1,66.7,108.7,27.2,62.7,6.28,586.2,muskmelon
104.9,32.4,121.0,34.1,88.0,6.15,1296.0,banana
97.5,39.6,60.3,27.8,81.0,5.75,3211.9,rice
63.6,42.9,111.5,28.8,55.0,6.89,621.3,watermelon
77.4,48.7,40.1,17.0,61.6,6.93,1034.8,wheat
79.8,45.1,91.6,26.2,65.7,5.96,1882.7,orange
116.6,67.5,61.6,34.0,81.9,6.35,2561.5,jute
60.3,42.5,105.0,20.2,79.7,5.55,2538.1,coffee
60.6,47.2,105.5,32.5,67.5,6.77,937.9,watermelon
45.3,36.6,70.9,35.1,62.5,6.61,1706.6,mango
49.3,22.8,60.9,20.4,63.3,6.3,2125.8,apple
128.2,64.3,51.8,29.9,68.1,6.65,797.0,maize
22.3,43.4,32.3,32.2,52.8,5.69,663.7,pigeonpeas
98.4,52.5,112.0,15.2,84.9,5.27,2994.2,coffee
41.5,36.3,111.3,29.1,57.6,6.39,782.3,grapes
74.2,51.9,77.5,27.3,59.2,6.78,577.9,muskmelon
74.3,36.2,74.7,21.3,58.8,7.01,1444.3,pomegranate
96.0,54.1,67.7,22.2,66.4,7.24,967.0,maize
63.8,34.4,148.4,34.2,85.1,6.37,3413.6,coconut
69.7,38.0,71.9,32.7,42.2,6.84,977.3,pomegranate
39.1,53.3,28.2,28.1,68.9,7.11,986.4,mungbean
27.6,43.6,49.5,15.2,43.1,6.71,925.3,lentil
41.0,46.0,31.8,26.4,63.4,6.6,1386.4,pigeonpeas
114.2,56.8,40.8,20.9,94.3,5.97,2748.8,rice
79.9,50.4,107.2,22.8,47.7,6.67,929.0,grapes
114.3,57.9,69.3,29.3,57.4,6.77,1146.1,cotton
92.3,50.4,93.3,26.0,73.2,5.98,2393.8,coffee
52.9,38.6,50.8,15.2,74.1,6.15,1623.0,apple
55.6,31.4,111.1,27.3,76.9,5.53,1820.5,coconut
72.7,35.4,62.2,27.9,55.3,7.43,1320.6,pomegranate
58.9,40.4,95.7,33.1,49.0,6.99,1330.6,grapes
70.5,34.6,74.7,16.0,70.1,6.35,1668.1,apple
41.8,50.4,30.8,26.1,69.0,6.54,1207.3,pigeonpeas
55.4,49.4,107.6,30.5,78.5,6.98,2379.2,coconut
96.7,48.4,84.1,35.9,68.1,7.52,1201.8,cotton
94.5,41.1,96.7,29.9,76.1,6.66,1903.3,papaya
23.3,63.1,27.7,20.2,49.8,7.2,566.2,chickpea
117.9,53.9,83.4,28.9,79.0,7.04,1845.1,papaya
54.0,47.6,45.5,18.9,64.4,6.95,1150.6,wheat
27.3,30.3,31.6,18.4,46.3,6.67,753.7,lentil
